id;x;y
1076;14.41391809;50.79584513
1077;14.67620442;49.83735095
1078;14.65253294;49.84168449
1079;14.62588347;49.83353654
1080;14.59293151;49.83415473
1081;14.57691844;49.83961911
1082;14.55325887;49.84889342
1083;14.53257915;49.8637487
1084;14.5171963;49.86647031
1085;14.49993137;49.87798449
1086;14.4615328;49.86608408
1087;14.42852098;49.87937243
1088;14.41075218;49.87657926
1089;14.39849349;49.88759874
1091;14.37607236;49.92493699
1092;14.38131585;49.9385786
1093;14.39687345;49.94719983
1094;14.39973065;49.97064725
1095;14.40441574;49.9910198
1096;14.40311684;50.00398627
1097;14.40311684;50.00398627
1098;14.40650057;50.0276716
1099;14.44596803;50.03416352
1100;14.46225958;50.04187562
1102;15.37436132;50.52687084
1103;15.40787044;50.51892154
1104;15.43679394;50.51350338
1105;15.45756408;50.51612891
1106;15.48659283;50.51601544
1107;15.44249562;50.532589
1108;15.41731818;50.55626877
1109;15.40365211;50.56877144
1110;15.35195335;50.58414482
1111;15.32403472;50.60350535
1112;15.10189477;50.60795113
1113;15.07843093;50.62933508
1114;15.09862758;50.63644405
1115;15.10069021;50.66729561
1117;15.10839338;50.69423892
1118;15.08652879;50.70738693
1119;15.03544901;50.72720891
1121;15.15199605;50.57958615
1122;15.19647463;50.56177788
1123;15.21313941;50.55032002
1124;15.23207326;50.53559429
1125;15.24762419;50.5279324
1126;15.26394069;50.53172408
1127;15.28096835;50.51796233
1128;15.29932184;50.51339477
1129;15.30283073;50.49020373
1130;16.65836782;50.09722627
1131;16.62980735;50.09221248
1132;16.60813712;50.06886775
1133;16.60265586;50.03997054
1134;16.59456377;50.02638863
1135;16.55768613;50.01149982
1136;16.47434598;50.01252228
1137;16.46135813;50.00161251
1138;16.44724833;49.99272108
1139;16.42738786;49.98703434
1140;16.39708385;49.98938409
1142;12.72102599;49.58871539
1143;12.72102599;49.58871539
1144;12.70093103;49.62543455
1145;12.7219621;49.62913935
1146;12.76838139;49.63512645
1147;12.77279558;49.66520312
1148;44.54597566;56.51603496
1149;12.77850116;49.71742087
1150;12.81293305;49.71335554
1151;12.86264797;49.71795415
1153;16.61606071;49.18319414
1154;18.11944379;49.69388893
1155;18.08969988;49.67613273
1157;17.88865948;49.93844083
1158;17.85831479;49.97505682
1159;17.80374356;50.00039247
1160;17.7770445;50.01839346
1161;17.75496705;50.04929714
1162;17.71296001;50.09389674
1163;17.68339071;50.08889196
1164;17.61169625;50.0520935
1165;17.59632423;50.0395479
1166;17.55767041;50.01425659
1167;17.47454861;49.9938411
1168;17.43721409;49.93361707
1169;17.41931926;49.87318101
1170;17.39489887;49.83841026
1171;17.43227005;49.78447611
1172;17.44492496;49.74033186
1173;17.44219066;49.7102032
1174;17.44336923;49.69104454
1175;17.43856142;49.66964361
1176;17.43856142;49.66964361
1177;17.39471386;49.61305929
1178;17.40326171;49.62560958
1179;17.39471386;49.61305929
1180;17.34517905;49.59346266
1181;17.34517905;49.59346266
1182;17.32241736;49.59883357
1184;12.34821629;50.07411025
1185;12.27182158;50.08619757
1187;15.74274044;50.04542938
1188;15.74791476;50.061492
1189;15.75765002;50.10440789
1190;15.76992836;50.13147285
1191;15.78390396;50.15625373
1192;15.78904174;50.16537543
1194;15.91010005;50.34173977
1195;15.88453971;50.39592836
1196;15.84808289;50.40330139
1197;15.79869155;50.41367003
1198;15.73305907;50.45194053
1199;15.69226153;50.49121831
1200;15.65863214;50.50009747
1201;15.60451038;50.50924236
1202;15.57073839;50.52663876
1203;15.53066377;50.52432804
1204;14.52290998;50.68238134
1205;14.44992731;50.69834959
1206;14.40008851;50.70607522
1207;14.39000219;50.71197628
1208;14.37517095;50.72084042
1209;14.33183318;50.7239959
1210;14.3050695;50.73835153
1211;14.27233731;50.74234173
1212;14.24394996;50.76097459
1213;14.22330635;50.77509827
1214;17.19351632;50.22772305
1215;17.13077539;50.22841245
1216;17.13077539;50.22841245
1217;17.08335797;50.22457554
1218;17.06364755;50.19337378
1219;17.05075926;50.18355125
1220;17.01496263;50.14713737
1221;17.00549017;50.11637538
1222;16.98928486;50.09905123
1223;16.9637549;50.08013842
1224;16.92932965;50.07180353
1225;16.9233511;50.05840005
1226;16.91245696;50.0402177
1227;16.90162391;50.02665063
1228;16.89729594;50.00950157
1229;16.88866411;49.98368964
1230;16.87502085;49.96840017
1231;16.87596454;49.95173216
1232;16.90277583;49.94079048
1233;17.0344128;49.94587391
1234;17.03849367;49.90801367
1235;17.06221163;49.87857022
1236;17.07230544;49.83575263
1237;17.0673062;49.82562327
1238;17.07632383;49.81321733
1239;17.11591968;49.77920744
1240;17.11591968;49.77920744
1241;17.1871156;49.7751456
1242;17.23523164;49.75838152
1243;17.26858083;49.74115233
1244;17.2859452;49.72052565
1245;17.28475025;49.68369574
1246;17.28118243;49.66243105
1247;17.28118603;49.63905526
1248;17.63848389;50.12527632
1249;17.61388032;50.136482
1250;17.57865576;50.16810996
1251;17.57371412;50.19988161
1252;17.5385378;50.24859738
1255;17.32014342;50.30243411
1256;15.57224514;50.45039438
1257;17.25995191;50.27885024
1258;17.2277714;50.25985032
1259;17.2157027;50.25357963
1260;15.75088163;50.02438469
1261;15.75698572;50.00007157
1262;15.76762247;49.97455886
1263;15.971966;49.79205112
1264;15.78671046;49.94827748
1265;15.82509333;49.91887168
1266;15.87991033;49.90052427
1267;15.91088377;49.90134283
1268;15.9116905;49.88222696
1269;15.93741486;49.85479739
1270;15.96187449;49.83249571
1271;15.97805567;49.82619004
1272;15.98146457;49.79346057
1273;15.971966;49.79205112
1274;15.92727039;49.78817556
1275;15.90175467;49.76675576
1276;15.61609198;49.63231004
1277;15.63249759;49.6695927
1278;15.68246518;49.71174224
1279;15.73369359;49.70599438
1280;15.75995826;49.69865089
1281;15.80446257;49.70010967
1282;15.83390882;49.73080252
1283;15.87790551;49.75308337
1285;15.35300597;50.40611542
1286;15.36054492;50.38729228
1287;15.33657317;50.37389906
1288;15.31107209;50.35503691
1289;15.31107209;50.35503691
1290;15.29559018;50.3451916
1291;15.26044914;50.33395634
1292;15.22072177;50.31767206
1293;15.18031815;50.29917269
1294;15.18598829;50.28417141
1295;15.14358461;50.26599693
1296;15.08606151;50.24169353
1297;15.05184618;50.23914523
1298;14.43416665;50.08789571
1299;14.28362932;50.23184987
1300;14.26673994;50.23330528
1301;14.24505186;50.23256202
1302;14.21791566;50.24057054
1303;14.2061003;50.23932482
1304;14.18390666;50.23063052
1305;14.15574741;50.21822824
1306;14.10214186;50.2261853
1307;14.07573857;50.22858651
1308;14.0679023;50.25973811
1309;14.07816672;50.28500633
1310;14.02955806;50.29088478
1311;13.99660805;50.29828577
1312;14.00082945;50.30964537
1313;15.46454505;49.18254294
1314;13.95890946;50.33591723
1315;13.90592813;50.32733633
1317;13.84564104;50.34440656
1318;13.82319064;50.3613346
1319;14.91625105;50.41922179
1321;14.12988548;50.16342353
1322;14.11502086;50.16157808
1323;14.08688715;50.14750412
1324;14.08364701;50.14200663
1325;13.71389148;50.10174961
1326;14.29789216;50.22439234
1327;14.27015934;50.2102774
1328;14.25158242;50.19980907
1329;14.20156326;50.18921583
1330;14.17305909;50.18414171
1331;14.1538412;50.16621866
1332;13.9283721;49.52761815
1333;13.89507864;49.52309055
1334;13.88596057;49.50407855
1335;13.86660183;49.47702932
1336;13.87581193;49.44493966
1337;13.87267668;49.43091467
1338;15.08556599;49.74297548
1339;15.1040038;49.73848753
1340;15.06252759;49.7496057
1341;15.0486291;49.75200309
1342;15.02179311;49.76031131
1343;15.03092222;49.7756591
1344;15.01866817;49.78682197
1345;14.98639602;49.78987897
1346;14.95956333;49.78969462
1347;14.92969664;49.80870164
1348;14.92969664;49.80870164
1349;14.93194345;49.82197863
1350;14.94068837;49.83978319
1351;14.94800963;49.84452311
1352;14.93213602;49.84729773
1353;14.91627834;49.86073922
1354;14.90619106;49.87519427
1355;14.90619106;49.87519427
1356;14.87524421;49.87846599
1357;14.85720827;49.88336683
1358;14.83518615;49.88612403
1359;14.81436522;49.87485516
1360;14.80630956;49.87006063
1361;14.77204789;49.8725509
1362;14.73327173;49.87939736
1363;14.71564668;49.86386178
1364;17.87573296;49.6358221
1365;17.83363502;49.66976806
1366;17.80932302;49.68510201
1367;17.78862333;49.6969061
1368;17.7582722;49.71346508
1369;17.76961251;49.7376848
1370;17.74753706;49.77418112
1371;17.70846482;49.78830694
1372;17.66773682;49.79918924
1373;17.61399743;49.79580261
1375;18.26198385;49.80156032
1376;18.30282377;49.77077478
1377;18.30303203;49.73611366
1378;18.32832998;49.69831945
1379;18.35390087;49.67776768
1380;18.36923068;49.65115504
1381;18.36197263;49.61706925
1382;18.35457207;49.588927
1383;18.33435271;49.5529817
1384;18.29502212;49.53482508
1385;18.22412959;49.54193993
1387;18.12906804;49.65610547
1388;18.14232346;49.63591364
1390;18.14768485;49.59587211
1391;18.14768485;49.59587211
1392;18.1322427;49.58287197
1393;18.13454659;49.46048278
1394;18.09406395;49.46109997
1396;18.04143069;49.46804653
1397;18.00494918;49.47617514
1398;17.98990279;49.47702976
1399;17.90566064;49.45938719
1400;17.8681121;49.4505692
1401;17.81847048;49.43985028
1402;17.79750411;49.43192455
1403;17.74264679;49.42315265
1404;15.05650465;50.55870674
1405;17.66554499;49.39304493
1406;17.63185338;49.37090483
1407;17.62293768;49.35606145
1408;17.60890224;49.34490024
1409;17.57089725;49.32701454
1410;17.51945312;49.3174424
1411;17.40295327;49.30233985
1412;17.36135871;49.32077903
1413;17.33913359;49.33177481
1414;14.64002481;49.45047687
1415;14.59861147;49.44583769
1416;14.58122883;49.44781072
1417;14.53495454;49.44774724
1418;14.49245081;49.44781499
1419;14.42049514;49.44060285
1420;14.37796376;49.44179592
1421;14.37141466;49.42146414
1422;14.34572765;49.40288898
1423;14.3256267;49.39294905
1424;14.29096854;49.38199074
1425;14.27318879;49.37177699
1426;14.22331168;49.36920745
1427;14.20353884;49.34319375
1428;14.17100742;49.34024665
1429;14.16152853;49.31383849
1430;14.1520558;49.3020683
1431;16.46159334;49.13427539
1432;16.46269897;49.10816037
1433;16.42897298;49.08515975
1435;16.3384053;49.04646431
1436;16.38306106;48.81007463
1437;16.37022466;48.84871567
1438;14.39687345;49.94719983
1439;16.36787636;48.91219247
1440;16.36253921;48.93535155
1442;16.35607966;48.98797051
1443;16.3450286;49.01431893
1444;16.86714698;48.73791492
1445;16.7620874;48.74863481
1446;16.7620874;48.74863481
1447;16.69705962;48.77472309
1448;16.62540617;48.80211113
1449;16.55434066;48.81289391
1450;16.53384275;48.82003365
1451;16.49408219;48.82573666
1452;16.46718123;48.82026187
1453;16.28766844;48.82326193
1454;16.164403;48.841514
1455;16.12047333;48.85007221
1456;16.05927627;48.85277159
1457;16.04412979;48.82126748
1458;16.0260406;48.78083322
1459;17.26295682;48.9691549
1460;17.21950987;48.97660608
1461;17.16650187;48.98790242
1462;17.12259066;49.01607419
1463;17.12259066;49.01607419
1464;17.11919664;49.0548674
1465;17.11315402;49.08806433
1466;17.11434897;49.13304333
1467;17.13396283;49.15039017
1468;17.08024616;49.14929288
1469;17.04773055;49.13680624
1470;16.99948613;49.14573978
1471;16.97317161;49.14923031
1472;16.93478466;49.14505035
1473;16.87361107;49.14495521
1474;16.83411028;49.14430464
1476;16.00329678;49.55544431
1477;16.03362218;49.56189839
1478;16.08034923;49.56856148
1479;14.93690082;49.81395629
1480;16.12391036;49.5616675
1481;16.17289669;49.54764311
1482;16.19499272;49.53740243
1483;16.24697894;49.51368978
1484;16.2453153;49.47303175
1485;16.27015176;49.45166139
1486;16.33598364;49.45442579
1487;16.35167378;49.4282785
1488;16.36721355;49.41909596
1489;16.36601009;49.40112495
1490;16.3898119;49.37320266
1491;18.20823354;49.54453082
1492;18.13307626;49.53688079
1493;18.06827445;49.52877639
1494;18.0166145;49.52097731
1495;16.82366664;48.8898791
1496;16.82366664;48.8898791
1497;16.8500315;48.91629495
1498;16.88129439;48.93408701
1499;16.90567836;48.94721244
1500;16.95848743;48.94219757
1501;17.02716625;48.91190218
1502;16.17906621;50.03182408
1503;16.162138;50.03879455
1504;16.13587419;50.06478903
1505;16.08563076;50.09706797
1506;16.06707999;50.11949871
1507;15.88727192;50.56077434
1508;15.83437497;50.54669139
1509;15.81283583;50.53417745
1510;15.75984022;50.5189588
1511;15.7378344;50.53666619
1512;15.7200621;50.53922904
1513;15.6962753;50.54750727
1514;15.66064671;50.5586696
1515;15.62281933;50.58383885
1516;15.58698556;50.59674495
1517;15.54118734;50.58073936
1518;15.49001464;50.55459592
1519;15.4650777;50.5461258
1520;15.44249562;50.532589
1521;15.51260248;50.4945547
1522;15.52314785;50.48660083
1523;15.57224514;50.45039438
1524;15.57720714;50.42616489
1525;15.56108543;50.40788624
1526;15.54457602;50.36903712
1527;15.50693906;50.33351716
1528;15.49546067;50.29498578
1529;15.49883568;50.27187739
1530;15.48584735;50.24488472
1531;15.48984426;50.21448344
1532;15.48690718;50.19003086
1533;15.79192488;50.23541158
1534;15.7644729;50.25264231
1535;15.72586476;50.26172355
1536;15.69574335;50.28296573
1537;15.69398514;50.29552451
1538;15.7216943;50.31244272
1539;15.71662172;50.32564355
1540;15.70382276;50.3273172
1541;15.67664475;50.34286127
1542;15.6349745;50.35629169
1543;15.60970081;50.34591881
1544;15.51873631;50.37532121
1545;15.49791704;50.38445968
1546;15.4698678;50.39226401
1547;15.42489126;50.38814528
1548;15.38069162;50.39926857
1549;16.33956157;50.5807435
1550;16.32801994;50.60800397
1551;16.28831729;50.6243612
1552;16.26813162;50.62480391
1553;16.24243764;50.62665282
1554;16.23469491;50.60486395
1556;16.17882064;50.5815999
1557;16.18795738;50.56161955
1558;16.18507736;50.55283453
1559;16.20421063;50.53741929
1560;16.21189223;50.5133698
1561;16.17685794;50.47304205
1562;16.17685794;50.47304205
1563;16.18187616;50.46359813
1564;16.19266981;50.44168162
1565;16.18763594;50.42345886
1566;16.1712244;50.41727484
1567;16.1712244;50.41727484
1568;16.12317985;50.39289056
1569;16.06507404;50.21462763
1570;16.06327675;50.24336006
1571;16.08573931;50.27868201
1572;16.0787887;50.29157923
1573;16.09576524;50.32827013
1574;16.09576524;50.32827013
1575;16.10563581;50.33453174
1576;16.13765953;50.35341568
1577;16.17882064;50.5815999
1578;16.14977201;50.59703903
1579;16.12426839;50.61544215
1580;15.88823453;50.58081815
1583;15.84080471;50.60709659
1584;15.81996508;50.62229406
1585;15.46454505;49.18254294
1586;15.48630924;49.20782026
1587;15.49570519;49.22481386
1588;15.48409469;49.27176986
1589;15.48199814;49.28741593
1590;15.47658941;49.29836394
1591;15.48151582;49.32090882
1592;15.48467264;49.33045568
1593;15.48890338;49.35531838
1594;15.46240468;49.17432616
1595;15.4718777;49.14611062
1596;15.46223722;49.1309833
1597;15.44744727;49.12042692
1598;15.44755456;49.10798037
1599;15.43919557;49.08591887
1600;15.43969064;49.07845022
1601;15.41894251;49.05356767
1602;15.39785383;49.04461614
1603;15.37481439;49.03432496
1604;15.37814705;49.01553312
1605;15.34913812;48.99378309
1606;16.04841546;48.86547577
1607;15.977517;48.87888544
1608;15.94903138;48.90316257
1609;15.87433384;48.92313298
1610;15.8743849;48.98459123
1611;15.85430499;49.00430256
1612;15.8314576;49.0189804
1613;15.80937778;49.05756919
1614;15.85244645;49.08627456
1615;15.86541082;49.09414911
1617;15.83244104;49.1222347
1618;15.82579439;49.14949939
1619;15.80432388;49.1951644
1620;15.75835365;49.22283222
1621;14.335855;50.7501706
1622;14.34632489;50.77235969
1623;14.36283136;50.79439025
1624;14.48236287;50.93399411
1625;14.46198006;50.94863198
1626;14.43866915;50.95183157
1627;14.39026147;50.95642969
1628;14.35744269;50.96242717
1629;14.33655695;50.98432715
1630;13.72534612;50.61943016
1631;13.68497133;50.62589473
1632;13.66124753;50.59325573
1633;13.63137521;50.59309307
1634;13.66124753;50.59325573
1635;13.68497133;50.62589473
1636;13.70377086;50.63989518
1637;13.72212612;50.66019656
1638;13.74018564;50.67034715
1639;13.76217281;50.69742626
1640;13.72362192;50.69352825
1641;13.7020977;50.70204296
1642;13.69133574;50.71788773
1643;14.18334664;49.78997396
1644;14.19939794;49.78511708
1645;14.2364216;49.79650248
1646;14.26911247;49.80951782
1647;14.27011668;49.82739793
1648;14.2698085;49.85377484
1649;14.2816854;49.85717719
1650;14.31951035;49.85820027
1651;14.34505461;49.86783286
1652;14.34877304;49.88023542
1653;14.35973294;49.89685771
1654;14.38398216;49.91088974
1656;14.86600534;48.79635687
1657;14.80902262;48.82297993
1658;14.75530414;48.84594219
1659;14.7050575;48.87722551
1660;14.67552373;48.89593664
1661;14.64241603;48.89137682
1662;14.6117644;48.90089421
1663;14.58712009;48.90274092
1664;14.5290634;48.92112176
1665;14.49877681;48.95183879
1667;14.4645072;50.7828025
1668;15.14084673;49.75535996
1669;15.15440153;49.77788811
1670;15.16376538;49.78599001
1671;15.18897222;49.81564387
1672;15.20812089;49.82817976
1673;15.21622682;49.84095125
1674;15.22455286;49.85556915
1675;15.22043872;49.86556789
1676;15.22380107;49.87713347
1677;16.074051;50.15495941
1678;15.23996504;49.89165923
1679;15.23082583;49.90727377
1680;15.25849977;49.92357747
1681;15.26752884;49.93726633
1682;15.27726478;49.94986203
1683;15.29025777;49.95759759
1685;14.61274995;50.11670658
1686;14.66487022;50.13024261
1687;14.69209091;50.13689968
1688;14.75433246;50.15799108
1689;14.76529931;50.16747705
1690;14.88171459;50.22919095
1691;15.06170785;50.74721798
1692;15.08139037;50.74317349
1693;15.09351507;50.74014188
1694;15.11560463;50.72838003
1695;15.14914368;50.72630056
1696;15.16085339;50.72088024
1697;15.17379464;50.72084381
1698;15.16085339;50.72088024
1699;15.19370891;50.72392098
1700;15.19107956;50.73152542
1701;15.22502273;50.73949464
1702;15.24389259;50.74028315
1703;15.24953298;50.73495706
1704;15.25459857;50.73196879
1706;15.28038467;50.73480542
1707;15.30520857;50.73697508
1708;15.30891118;50.75348359
1709;15.3138952;50.75924182
1710;15.32314708;50.76052597
1711;15.33530394;50.76406381
1712;15.34689205;50.7623121
1713;15.365655;50.77013256
1714;15.39296911;50.77161019
1716;17.52071155;48.86081667
1717;17.5106234;48.87890579
1718;17.48439518;48.91225899
1719;17.45781673;48.90982723
1720;17.43964316;48.94065886
1721;17.36130471;48.93723291
1722;17.34765912;48.93083712
1723;17.31854378;48.89749787
1724;17.2738391;48.878932
1725;17.24323853;48.87179981
1726;17.21229805;48.89249658
1728;17.40283391;49.91793029
1729;17.36999039;49.91230455
1730;17.36999039;49.91230455
1731;17.35216837;49.93094398
1732;17.31794299;49.93410593
1733;17.28449538;49.92973428
1735;17.01389971;49.97687821
1736;17.0196967;49.98520755
1737;17.03025527;50.00033095
1738;17.03128079;50.00943036
1739;17.03290333;50.01478792
1740;17.03703593;50.02483395
1741;17.04258272;50.03181255
1742;17.04258272;50.03181255
1744;17.10424089;50.09884999
1746;17.10424089;50.09884999
1747;16.40213711;49.09452086
1748;16.38264771;49.0990256
1749;16.37261498;49.09820291
1750;16.73609132;48.93743473
1751;16.65144623;49.49130235
1752;16.61718638;49.03269411
1753;15.96143841;50.00895198
1754;15.96951632;50.02887471
1755;15.99252827;50.069352
1756;16.17360457;50.12848499
1757;16.21859675;50.13935747
1758;16.24185552;50.14692017
1759;16.27364342;50.15793197
1760;14.98450839;50.78741877
1761;14.97160704;50.7877221
1762;14.95802214;50.79706155
1763;14.95221147;50.81318539
1764;14.9178323;50.82124338
1765;14.87087208;50.83773587
1766;14.84699129;50.85581029
1768;15.97805567;49.82619004
1769;16.01852756;49.8242512
1770;16.03503352;49.78632405
1771;16.03685368;49.77839609
1772;16.05943137;49.75307513
1773;16.08172048;49.75452058
1774;16.08172048;49.75452058
1775;16.16165878;49.74311748
1776;16.16165878;49.74311748
1777;16.1944198;49.7283
1778;16.21504354;49.71779542
1779;16.26407368;49.71888435
1780;12.33532985;50.14805387
1781;12.31307634;50.16254183
1784;12.34483886;50.21102624
1786;14.46165437;51.00638106
1787;14.37991875;50.99323874
1788;14.37991875;50.99323874
1789;14.35807522;50.99463872
1790;14.32107775;50.99225696
1791;14.30087658;50.9969255
1792;14.28315675;50.98347301
1794;16.15238626;50.28923779
1796;13.36344029;50.45435737
1797;13.35160862;50.47942399
1798;13.32475389;50.49028303
1799;13.35160862;50.47942399
1800;13.26480451;50.49558893
1801;13.26480451;50.49558893
1802;13.21115476;50.48099765
1803;13.1687053;50.4501708
1804;13.10750409;50.42721647
1805;13.10750409;50.42721647
1806;13.06963118;50.44010684
1807;13.03501154;50.43007267
1808;15.89633195;49.567422
1809;13.03362289;50.50039206
1810;13.03352182;50.48317381
1811;13.03362289;50.50039206
1812;15.38241045;50.17042319
1813;15.36670991;50.17506662
1814;15.34130161;50.18592886
1815;15.30023785;50.210624
1816;15.62467744;50.60064625
1817;15.62277242;50.61883341
1818;15.51377477;50.60436723
1819;14.9555758;50.40691401
1821;14.50617604;50.6372847
1822;14.43775351;50.62980541
1823;14.40475768;50.62897244
1824;14.39535462;50.61359424
1825;14.35946035;50.60997152
1826;14.33496569;50.58543471
1827;14.28495912;50.57206582
1828;14.26707121;50.55775598
1829;14.20586046;50.54982543
1830;14.17611839;50.5432479
1831;14.35520946;50.35719101
1832;14.11817186;50.53703353
1833;14.09661933;50.52491513
1834;14.08118839;50.51058469
1835;14.0359553;50.49935025
1836;14.03940967;50.48364913
1837;14.03761511;50.46581987
1838;14.07043175;50.44209177
1839;14.06100162;50.42984591
1840;14.03730425;50.40754589
1841;14.03730425;50.40754589
1842;14.0126404;50.39870884
1843;13.98133293;50.39781653
1844;13.95411952;50.40044223
1845;13.93642295;50.37683331
1846;13.9006262;50.36031523
1847;13.86419289;50.35949743
1848;13.80624645;50.3536934
1849;13.79626331;50.35023038
1850;13.7219962;50.35165036
1851;13.69171952;50.36048387
1852;15.02562422;50.78859145
1853;15.03809626;50.80131828
1854;15.06523528;50.83244828
1855;15.09159836;50.85523616
1856;15.13047608;50.89653141
1857;15.07340261;50.91894775
1858;15.02913288;50.95088013
1859;15.028449;50.97330414
1860;15.02505099;50.98988714
1861;15.03762076;51.00764576
1862;15.07649136;50.92687726
1863;15.10911868;50.9307793
1864;15.12848191;50.93764974
1865;15.15109216;50.93886635
1866;15.1628745;50.93987297
1867;15.19732797;50.92880029
1868;15.22418228;50.9247627
1870;15.22823176;50.95909401
1871;15.19764237;50.95194852
1872;14.2147296;50.76656042
1873;14.20399215;50.75686867
1874;14.18790055;50.73377143
1875;14.18790055;50.73377143
1876;14.20313317;50.69619702
1877;14.16834869;50.67161148
1878;14.14626208;50.66428899
1879;14.12213869;50.6724471
1880;14.10335569;50.66317249
1881;13.78654863;50.57195762
1882;13.797615;50.57905139
1883;13.81024125;50.58514196
1884;13.84206843;50.58913567
1885;13.85924304;50.60567685
1886;13.87888236;50.60955483
1887;13.89492785;50.6064491
1888;13.91266123;50.60170539
1889;13.93670099;50.60860042
1890;13.95476954;50.61264549
1891;13.96953478;50.6168888
1892;13.98748484;50.63370547
1893;13.98700529;50.6474629
1894;13.59721002;50.34068364
1895;13.62806587;50.34011285
1896;13.64854784;50.34614485
1897;13.68893458;50.39226035
1898;13.68604833;50.41533842
1899;13.68564563;50.42876977
1900;13.70042318;50.50445371
1901;13.66320415;50.14251839
1902;13.64093296;50.16844576
1903;13.63234139;50.19833885
1905;13.66528776;50.21606104
1906;13.70444701;50.2171483
1907;13.72255062;50.23293376
1908;13.7480714;50.25142093
1909;13.7266095;50.26824118
1910;13.72521993;50.28551354
1911;13.72836974;50.30174084
1912;13.73373355;50.31236751
1913;13.75101676;50.3265102
1915;13.79902678;50.37084409
1916;13.77340703;50.37752715
1917;13.72310892;50.4080362
1918;13.71175976;50.45660714
1920;13.62207018;50.54333455
1921;13.62359454;50.56485379
1922;13.61413375;50.59142397
1923;13.6102567;50.59296785
1924;14.45641739;50.26723834
1925;14.42229667;50.26008114
1926;14.37631382;50.25644025
1927;14.33768036;50.24000714
1928;12.86353287;50.23033353
1929;12.7528355;50.18980549
1930;16.34731535;49.356423
1931;12.69456278;49.95688875
1932;12.74266331;49.94674217
1933;12.7616187;49.96033098
1934;12.78492413;49.95662813
1935;12.83249887;49.96386707
1936;12.85994614;49.97556148
1937;12.84499096;49.99296821
1938;12.82210056;50.01821186
1939;12.82721583;50.03838967
1940;12.83108202;50.08307111
1941;12.84588546;50.10269336
1942;12.84808572;50.11588127
1943;12.84808572;50.11588127
1944;12.84863334;50.15145759
1945;12.83889912;50.16019793
1946;14.11817186;50.53703353
1947;12.83760695;50.20197146
1948;12.83186205;50.21160042
1949;16.75617091;50.08061553
1950;16.39708385;49.98938409
1951;16.74655308;50.04696404
1953;16.75314262;50.02570546
1954;16.75617091;50.08061553
1955;16.72122348;50.08936197
1956;16.74745645;50.01721745
1957;16.74797486;50.00385355
1958;12.73913107;49.73542543
1959;12.70125697;49.73954815
1960;12.67980904;49.77072747
1961;12.65807917;49.78694461
1962;12.6388443;49.8021975
1963;12.6388443;49.8021975
1965;12.68544257;49.81746975
1966;12.74971303;49.57796742
1967;12.76977228;49.57397492
1968;14.20941169;50.10494918
1969;12.77325429;49.54469766
1970;12.81144741;49.51337456
1971;12.81506336;49.48673245
1972;12.81256236;49.47759932
1973;12.81485505;49.45883487
1974;12.82247964;49.43895302
1975;12.83938106;49.42037692
1976;12.85886724;49.41458452
1977;12.8752607;49.41658008
1978;13.50422632;49.7677655
1979;13.50422632;49.7677655
1980;13.49762347;49.78539823
1981;13.49129392;49.79147191
1982;13.49762347;49.78539823
1983;14.40664117;50.06293552
1984;14.40236551;50.04566286
1986;14.37136912;50.05580513
1987;14.36206643;50.06457694
1988;14.34605002;50.06221142
1989;14.29774383;50.06417504
1990;13.88610941;49.40144876
1991;13.94492975;49.37811365
1992;13.94492975;49.37811365
1993;13.9503003;49.34833871
1994;13.95661338;49.33693586
1995;13.94854936;49.32026808
1996;13.9503003;49.34833871
1997;13.91561094;49.30062916
1998;13.91399068;49.27808765
1999;13.88207323;49.60208375
2000;13.90489852;49.59756493
2001;13.92637286;49.59678185
2002;13.94085517;49.58494122
2003;13.88331316;48.90709628
2004;13.86148647;48.87752882
2005;13.86115201;48.86065971
2006;13.90995144;48.84900114
2007;13.93888282;48.8066386
2008;13.95302746;48.78992179
2009;13.98655668;48.78352838
2010;14.02633438;48.76496861
2011;14.02633438;48.76496861
2012;14.08676712;48.74283624
2013;14.10095394;48.76389983
2014;14.1042638;48.77887176
2015;14.12029898;48.79942712
2016;14.14794013;48.79859848
2017;14.1829078;48.771527
2018;14.24040077;48.78873033
2019;14.26554363;48.81301883
2020;13.8207871;48.85914378
2022;13.79433276;48.82978209
2023;14.66455756;50.44325799
2024;14.68684404;50.44310965
2025;14.71866061;50.44461007
2026;14.74464092;50.43806254
2027;14.75533956;50.43219036
2028;14.77704183;50.4430249
2029;14.81031399;50.44621651
2030;14.83330864;50.44359238
2031;14.9779175;50.40662541
2032;15.00483075;50.41342699
2033;15.03939798;50.42108404
2034;15.08529834;50.43615215
2035;15.10750661;50.43712302
2036;15.32024336;50.49286137
2037;15.33654895;50.50076006
2038;15.37620167;50.49997497
2039;15.38679795;50.51429715
2041;15.12886047;49.73874227
2042;15.15940814;49.72985461
2043;15.17197308;49.72878428
2044;15.18463938;49.72238949
2045;15.19468249;49.7123118
2046;15.23562725;49.70789859
2047;15.27038477;49.69796646
2049;14.24334614;50.28220387
2050;14.23998888;50.26738542
2051;14.24505186;50.23256202
2052;14.26680218;50.0750941
2053;14.21168715;50.09428332
2054;14.20941169;50.10494918
2055;14.21397157;50.10744548
2056;14.21397157;50.10744548
2057;14.25463097;50.12456921
2058;14.26837072;50.13638294
2059;14.27799226;50.1600091
2060;14.24723854;50.18200187
2061;14.25158242;50.19980907
