943,"Ostrov u Tochovic",False
944,"Milín",False
947,"Bratkovice",False
949,"Rejkovice",False
951,"Libomyšl",False
952,"Beroun-Závodí",False
953,"Vráž u Berouna",False
954,"Loděnice",False
956,"Nučice",False
957,"Rudná zastávka",False
959,"Jinočany",False
960,"Zbuzany",False
961,"Praha-Řeporyje",False
962,"Praha-Holyně",False
963,"Praha-Hlubočepy",False
964,"Veleliby",False
965,"Všejany",False
966,"Čachovice",False
967,"Luštěnice-Újezd",False
968,"Luštěnice",False
969,"Voděrady",False
970,"Dobrovice",False
971,"Nepřevázka",False
972,"Malá Bělá",False
973,"Bělá pod Bezdězem zastávka",False
975,"Bělá pod Bezdězem město",False
977,"Okna",False
980,"Jestřebí",False
981,"Srní u České Lípy",False
987,"Nová Huť v Lužických horách",False
994,"Valdek",False
995,"Šluknov údolí",False
998,"Praha-Bubny",False
1001,"Praha-Ruzyně",False
1003,"Jeneč",False
1004,"Pavlov",False
1005,"Unhošť",False
1007,"Kladno-Rozdělov",False
1008,"Kamenné Žehrovice",False
1011,"Rynholec",False
1013,"Řevničov",False
1015,"Rakovník zastávka",False
1017,"Chlum u Rakovníka",False
1018,"Lašovice",False
1019,"Pustověty",False
1020,"Městečko u Křivoklátu",False
1023,"Újezd nad Zbečnem",False
1025,"Račice nad Berounkou",False
1026,"Žloukovice",False
1028,"Hýskov",False
1029,"Velký Borek",False
1030,"Mělnická Vrutice",False
1031,"Hleďsebe",False
1032,"Lhotka u Mělníka zastávka",False
1034,"Nebužely",False
1035,"Živonín",False
1038,"Buda",False
1039,"Kněžmost",False
1040,"Lítkovice",False
1041,"Obrubce",False
1044,"Libošovice",False
1045,"Malechovice",False
1047,"Hrdoňovice",False
1049,"Jinolice",False
1050,"Železnice",False
1051,"Jičín zastávka",False
1054,"Liberec ÚTD",False
1055,"Liberec-Horní Růžodol",False
1056,"Ostašov",False
1057,"Karlov pod Ještědem",False
1058,"Kryštofovo Údolí",False
1059,"Novina",False
1062,"Rynoltice",False
1063,"Lvová",False
1065,"Velký Valtinov",False
1067,"Velký Grunov",False
1071,"Zákupy",False
1072,"Vlčí Důl-Dobranov",False
1073,"Kytlice",False
1074,"Mlýny",False
1075,"Horní Kamenice",False
1077,"Poříčí nad Sázavou",False
1078,"Poříčí nad Sázavou-Svárov",False
1079,"Pecerady",False
1081,"Chrást nad Sázavou",False
1082,"Krhanice",False
1083,"Prosečnice",False
1084,"Kamenný Přívoz",False
1086,"Luka pod Medníkem",False
1087,"Petrov u Prahy",False
1088,"Petrov-Chlomek",False
1089,"Davle",False
1090,"Davle přírodní park",False
1091,"Skochovice",False
1093,"Dolní Břežany-Jarov",False
1094,"Praha-Zbraslav",False
1095,"Praha-Komořany",False
1096,"Praha-Modřany",False
1097,"Praha-Modřany zastávka",False
1098,"Praha-Braník",False
1099,"Praha-Krč",False
1100,"Praha-Kačerov",False
1101,"Praha-Vršovice depo",False
1103,"Nová Ves nad Popelkou",False
1105,"Ústí u Staré Paky",False
1107,"Bělá u Staré Paky",False
1108,"Libštát",False
1110,"Nedvězí",False
1112,"Doubí u Turnova",False
1114,"Sedlejovice",False
1117,"Rádlo",False
1118,"Jeřmanice",False
1119,"Pilínkov",False
1120,"Turnov kolej č. 23",False
1121,"Turnov město",False
1122,"Karlovice-Sedmihorky",False
1123,"Hrubá Skála",False
1124,"Borek pod Troskami",False
1125,"Ktová",False
1127,"Semínova Lhota",False
1128,"Jivany",False
1129,"Libuň zastávka",False
1131,"Mladkov",False
1132,"Těchonín",False
1133,"Jamné nad Orlicí",False
1135,"Verměřovice",False
1136,"Dolní Dobrouč",False
1137,"Hnátnice",False
1138,"Lanšperk",False
1139,"Černovír",False
1140,"Dolní Libchavy",False
1141,"Lichkov státní hranice",False
1143,"Bělá nad Radbuzou zastávka",False
1144,"Třemešné pod Přimdou",False
1145,"Dubec",False
1146,"Borek u Tachova",False
1147,"Stráž u Tachova",False
1148,"Bor zastávka",False
1149,"Bor",False
1150,"Skviřín",False
1151,"Holostřevy",False
1152,"Lom u Stříbra",False
1153,"Brno dolní nádraží",False
1155,"Sedlnice",False
1156,"Sedlnice-Bartošovice",False
1158,"Vávrovice",False
1159,"Holasovice",False
1160,"Skrochovice",False
1161,"Úvalno",False
1164,"Brantice",False
1165,"Zátor",False
1173,"Jívová",False
1174,"Hrubá Voda-Smilov",False
1176,"Hrubá Voda zastávka",False
1178,"Hlubočky zastávka",False
1126,"Rovensko pod Troskami",True
1180,"Velká Bystřice zastávka",False
1181,"Velká Bystřice",False
1182,"Bystrovany",False
1183,"Olomouc-Bělidla",False
